,Unnamed: 0,Unnamed: 0.1,absoluteYardlineNumber,coverage_type,defender,defender_name,defender_num,defendersInTheBox,defense,down,downfield_distance,epa,gameClock,gameDate,gameId,gameTimeEastern,gsis_play_id,homeTeamAbbr,isDefensivePI,numberOfPassRushers,offense,offenseFormation,offensePlayResult,passResult,pass_breakup,pass_coverage,pass_pattern_basic,pass_pattern_by_player,pass_receiver_target,pbu,penaltyCodes,penaltyJerseyNumbers,personnelD,personnelO,playDescription,playId,playResult,playType,poss_team_fixed,possessionTeam,preSnapHomeScore,preSnapVisitorScore,press_players,quarter,receiver,receiver_name,receiver_num,route,route_depth,route_name,targeted,typeDropback,visitorTeamAbbr,week,yardlineNumber,yardlineSide,yardsToGo,hip_reaction_time,separation
0,0.0,1582.0,60.0,MAN,NYJ 21,Morris Claiborne,21.0,5.0,NYJ,3.0,-2.8700000000000045,-1.63609499314772,08:36:00,12/02/2018,2018120211.0,16:05:00,1325.0,TEN,0.0,4.0,TEN,SHOTGUN,0.0,I,,2M,3; X; 9; H2; 4,TEN 17 3(4); TEN 19 xd(4); TEN 84 9y; TEN 33 h2(-6); TEN 81 c4(11),TEN 19,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(8:36) (Shotgun) M.Mariota pass incomplete short right to T.Sharpe.,1325.0,0.0,play_type_pass,TEN,TEN,0.0,13.0,NYJ 21 > TEN 84; NYJ 22 > TEN 19; NYJ 30 > TEN 81,2.0,TEN 84,Corey Davis,84.0,9.0,15.950000000000003,Go,0.0,TRADITIONAL,NYJ,13.0,50.0,,7.0,,
0,0.0,579.0,82.0,MAN,WAS 24,Josh Norman,24.0,7.0,WAS,3.0,,-1.10208734188311,11:50:00,12/03/2018,2018120300.0,20:15:00,3162.0,PHI,0.0,6.0,PHI,SINGLEBACK,0.0,I,,1b,X; -; -; X; 6,PHI 13 xd(1); PHI 88 k; PHI 33 flkl; PHI 19 x6(3); PHI 17 26(3),PHI 13,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:50) C.Wentz pass incomplete short right to N.Agholor.,3162.0,0.0,play_type_pass,PHI,PHI,22.0,13.0,WAS 24 > PHI 17; WAS 37 > PHI 19; WAS 39 > PHI 13,4.0,PHI 17,Alshon Jeffery,17.0,6.0,3.3400000000000034,Hitch/Curl,0.0,TRADITIONAL,WAS,13.0,28.0,WAS,3.0,,
0,2.0,735.0,58.0,MAN,WAS 37,Greg Stroman,37.0,5.0,WAS,1.0,0.6199999999999974,0.595516224408469,11:25:00,12/03/2018,2018120300.0,20:15:00,2354.0,PHI,0.0,5.0,PHI,SHOTGUN,10.0,C,,1,8; 9; 3; 0; X,PHI 13 8(9); PHI 19 9o; PHI 17 3i(11); PHI 33 0u(-6); PHI 86 xd(3),PHI 86,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:25) (Shotgun) C.Wentz pass short middle to Z.Ertz to WAS 38 for 10 yards (Z.Brown).,2354.0,10.0,play_type_pass,PHI,PHI,14.0,13.0,WAS 24 > PHI 17; WAS 31 > PHI 13; WAS 37 > PHI 19; WAS 53 > PHI 86,3.0,PHI 19,Golden Tate,19.0,9.0,5.380000000000003,Go,0.0,TRADITIONAL,WAS,13.0,48.0,WAS,10.0,,
0,0.0,2117.0,35.0,MAN,BLT 22,Jimmy Smith,22.0,6.0,BLT,1.0,,0.0100809178892365,15:00:00,12/02/2018,2018120200.0,13:00:00,51.0,ATL,0.0,7.0,ATL,SHOTGUN,8.0,C,,0b,2; H5; 6; 3; 9,ATL 81 2(4); ATL 26 h31(-2); ATL 11 6(4); ATL 12 3(5); ATL 18 9,ATL 81,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(15:00) (Shotgun) M.Ryan pass short left to A.Hooper to ATL 33 for 8 yards (C.Clark).,51.0,8.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11,1.0,ATL 11,Julio Jones,11.0,6.0,3.479999999999997,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0,0.1,
0,1.0,2118.0,83.0,MAN,BLT 24,Brandon Carr,24.0,5.0,BLT,1.0,,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 82,Logan Paulsen,82.0,6.0,3.1200000000000045,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0,0.4,
0,2.0,2118.0,83.0,MAN,BLT 29,Marlon Humphrey,29.0,5.0,BLT,1.0,0.23000000000000398,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 12,Mohamed Sanu,12.0,9.0,5.140000000000001,Go,0.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0,,
0,3.0,2118.0,83.0,MAN,BLT 40,Kenny Young,40.0,5.0,BLT,1.0,0.5200000000000102,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 26,Tevin Coleman,26.0,9.0,-0.4000000000000057,Go,1.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0,,2.199386278033028
0,0.0,2119.0,41.0,MAN,ATL 21,Desmond Trufant,21.0,7.0,ATL,1.0,0.9100000000000001,1.07670783430406,06:34:00,12/02/2018,2018120200.0,13:00:00,481.0,ATL,0.0,0.0,BLT,WILDCAT,18.0,C,,1,X; X; 8; X; 9,BLT 83 xl(5); BLT 03 frxj(-4); BLT 13 8so(10); BLT 89 xo(10); BLT 10 9,BLT 89,0.0,,,"4 DL, 2 LB, 5 DB","2 QB, 0 RB, 1 TE, 3 WR",(6:34) (Shotgun) L.Jackson pass deep left to M.Andrews to ATL 13 for 18 yards (D.Kazee).,481.0,18.0,play_type_pass,BAL,BAL,3.0,0.0,ATL 21 > BLT 10; ATL 23 > BLT 83,1.0,BLT 10,Chris Moore,10.0,9.0,13.8,Go,0.0,TRADITIONAL,BAL,13.0,31.0,ATL,10.0,,
0,0.0,2120.0,75.0,MAN,ATL 34,Brian Poole,34.0,6.0,ATL,3.0,,-1.70562725510178,02:02:00,12/02/2018,2018120200.0,13:00:00,839.0,ATL,0.0,6.0,BLT,SHOTGUN,0.0,I,,1,X; 9; 3; H2; 5,BLT 13 xd(3); BLT 89 9o; BLT 83 3(3); BLT 88 ch2(-9); BLT 15 5(13),BLT 13,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:02) (Shotgun) L.Jackson pass incomplete short right to J.Brown.,839.0,0.0,play_type_pass,BAL,BAL,3.0,7.0,ATL 34 > BLT 15,1.0,BLT 15,Michael Crabtree,15.0,5.0,9.099999999999994,Comeback,0.0,TRADITIONAL,BAL,13.0,35.0,BAL,4.0,0.2,
0,2.0,2121.0,69.0,MAN,BLT 29,Marlon Humphrey,29.0,7.0,BLT,2.0,0.37999999999999545,-0.9088760725296692,14:57:00,12/02/2018,2018120200.0,13:00:00,992.0,ATL,0.0,3.0,ATL,SHOTGUN,0.0,I,BLT 29,1,-; -; -; -; 9,ATL 18 r; ATL 12 r; ATL 25 fl; ATL 81 r; ATL 11 9y,ATL 11,1.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(14:57) (Shotgun) M.Ryan pass incomplete deep right to J.Jones (M.Humphrey).,992.0,0.0,play_type_pass,ATL,ATL,3.0,7.0,BLT 24 > ATL 18; BLT 25 > ATL 12; BLT 29 > ATL 11,2.0,ATL 11,Julio Jones,11.0,9.0,8.060000000000002,Go,1.0,TRADITIONAL,BAL,13.0,41.0,ATL,10.0,,0.761183289359403
0,0.0,2123.0,85.0,MAN,BLT 29,Marlon Humphrey,29.0,6.0,BLT,1.0,,-8.148015327703341,07:24:00,12/02/2018,2018120200.0,13:00:00,3753.0,ATL,0.0,7.0,ATL,SHOTGUN,-13.0,S,,0b,3; 3; -; 4; 6,ATL 12 3(5); ATL 11 36(10); ATL 25 kr; ATL 81 4(9); ATL 18 6i(3),,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR","(7:24) (Shotgun) M.Ryan sacked at ATL 17 for -8 yards (P.Onwuasor). FUMBLES (P.Onwuasor) [P.Onwuasor], RECOVERED by BLT-T.Young at ATL 12. T.Young for 12 yards, TOUCHDOWN.",3753.0,-25.0,play_type_sack,ATL,ATL,10.0,19.0,BLT 29 > ATL 18,4.0,ATL 18,Calvin Ridley,18.0,6.0,3.200000000000003,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0,0.1,
0,2.0,2124.0,85.0,MAN,BLT 29,Marlon Humphrey,29.0,6.0,BLT,1.0,,0.64447804289669,07:16:00,12/02/2018,2018120200.0,13:00:00,3815.0,ATL,0.0,5.0,ATL,SHOTGUN,11.0,C,,2M,6; X; 4; H3; 3,ATL 18 6o(12); ATL 12 xd(2); ATL 11 4o(10); ATL 26 h3(-5); ATL 81 3(10),ATL 12,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR",(7:16) (Shotgun) M.Ryan pass short right to M.Sanu to ATL 36 for 11 yards (B.Carr).,3815.0,11.0,play_type_pass,ATL,ATL,10.0,26.0,BLT 22 > ATL 11; BLT 24 > ATL 12; BLT 29 > ATL 18,4.0,ATL 18,Calvin Ridley,18.0,6.0,6.840000000000003,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0,0.30000000000000004,
0,0.0,2125.0,,MAN,BLT 22,Jimmy Smith,22.0,7.0,BLT,1.0,0.6800000000000068,0.8474952355012009,,12/02/2018,2018120200.0,13:00:00,3883.0,ATL,0.0,,ATL,SHOTGUN,0.0,I,,1,9; X; H8; X; X,ATL 11 9o; ATL 12 xd(2); ATL 26 h8(-1); ATL 81 x6(4); ATL 18 x6(10),ATL 26,0.0,RPS,BAL 90,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR","(6:19) (Shotgun) M.Ryan pass incomplete short right to T.Coleman [Z.Smith]. PENALTY on BLT-Z.Smith, Roughing the Passer, 15 yards, enforced at ATL 31 - No Play.",3883.0,15.0,play_type_unknown,ATL,ATL,,,BLT 22 > ATL 11; BLT 24 > ATL 12; BLT 29 > ATL 18,4.0,ATL 11,Julio Jones,11.0,9.0,4.219999999999999,Go,0.0,,BAL,13.0,31.0,ATL,15.0,,
0,0.0,5045.0,25.0,MAN,BUF 27,Tre'Davious White,27.0,7.0,BUF,2.0,,-1.62831431124647,05:39:00,12/02/2018,2018120206.0,13:00:00,558.0,MIA,0.0,5.0,MIA,I_FORM,-8.0,S,,1b,8; -; -; H4; 6,MIA 14 8(8); MIA 81 k; MIA 21 frkr; MIA 83 krh21(2); MIA 11 6i(15),,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(5:39) R.Tannehill sacked at MIA 7 for -8 yards (R.Bush).,558.0,-8.0,play_type_sack,MIA,MIA,7.0,0.0,BUF 27 > MIA 11; BUF 47 > MIA 14,1.0,MIA 11,DeVante Parker,11.0,6.0,7.850000000000001,Hitch/Curl,0.0,TRADITIONAL,BUF,13.0,15.0,MIA,8.0,0.30000000000000004,
0,0.0,5046.0,29.0,MAN,BUF 24,Taron Johnson,24.0,6.0,BUF,3.0,,-1.51418591132877,02:05:00,12/02/2018,2018120206.0,13:00:00,830.0,MIA,0.0,4.0,MIA,SHOTGUN,0.0,I,,1d,6; 6; 3; H8; 6,MIA 86 6(13); MIA 11 6i(14); MIA 14 3(4); MIA 32 h8(2); MIA 10 26(1),MIA 32,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:05) (Shotgun) R.Tannehill pass incomplete deep right to K.Drake (J.Poyer) [K.Williams].,830.0,0.0,play_type_pass,MIA,MIA,7.0,0.0,BUF 24 > MIA 11; BUF 27 > MIA 10,1.0,MIA 11,DeVante Parker,11.0,6.0,7.920000000000002,Hitch/Curl,0.0,TRADITIONAL,BUF,13.0,19.0,MIA,4.0,0.4,
0,1.0,1806.0,77.0,MAN,TEN 25,Adoree' Jackson,25.0,6.0,TEN,3.0,,-1.35981072923877,04:10:00,12/02/2018,2018120211.0,16:05:00,3714.0,TEN,0.0,3.0,NYJ,SHOTGUN,0.0,I,TEN 24,1,7; X; 2; H4; 6,NYJ 81 7(16); NYJ 10 xd(4); NYJ 89 2(4); NYJ 20 krh4(1); NYJ 11 6o(7),NYJ 89,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:10) (Shotgun) J.McCown pass incomplete short middle to C.Herndon (K.Vaccaro).,3714.0,0.0,play_type_pass,NYJ,NYJ,19.0,22.0,TEN 21 > NYJ 10; TEN 25 > NYJ 11,4.0,NYJ 11,Robby Anderson,11.0,6.0,4.1200000000000045,Hitch/Curl,0.0,TRADITIONAL,NYJ,13.0,33.0,NYJ,2.0,0.1,
0,0.0,3664.0,36.0,MAN,DEN 41,Isaac Yiadom,41.0,7.0,DEN,2.0,1.3699999999999974,-1.7253857695753798,12:05:00,12/02/2018,2018120201.0,13:00:00,1088.0,CIN,0.0,6.0,CIN,SHOTGUN,-10.0,S,,1b,3; 8; 3; H6; 9,CIN 15 3(12); CIN 83 8(11); CIN 87 c1; CIN 28 ch6(1); CIN 18 9/,,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR",(12:05) (Shotgun) J.Driskel sacked at CIN 16 for -10 yards (S.Harris). CIN-A.Green was injured during the play.,1088.0,-10.0,play_type_sack,CIN,CIN,0.0,0.0,DEN 41 > CIN 18,2.0,CIN 18,A.J. Green,18.0,9.0,2.6700000000000017,Go,0.0,TRADITIONAL,DEN,13.0,26.0,CIN,15.0,,
0,0.0,1804.0,67.0,MAN,TEN 26,Logan Ryan,26.0,8.0,TEN,2.0,,0.864676382484095,03:22:00,12/02/2018,2018120211.0,16:05:00,2771.0,TEN,0.0,8.0,NYJ,SINGLEBACK,8.0,C,,1b,6; 6; -; -; -,NYJ 81 6i(15); NYJ 11 6(11); NYJ 20 flkl; NYJ 83 k; NYJ 86 k,NYJ 11,0.0,,,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR",(3:22) J.McCown pass short left to R.Anderson to TEN 35 for 8 yards (A.Jackson). TEN-A.Jackson was injured during the play. His return is Questionable.,2771.0,8.0,play_type_pass,NYJ,NYJ,13.0,19.0,TEN 26 > NYJ 81,3.0,NYJ 81,Quincy Enunwa,81.0,6.0,4.239999999999995,Hitch/Curl,0.0,TRADITIONAL,NYJ,13.0,43.0,TEN,7.0,1.1,
0,1.0,1802.0,93.0,MAN,TEN 25,Adoree' Jackson,25.0,7.0,TEN,1.0,0.47999999999998977,-0.40643856478728896,11:46:00,12/02/2018,2018120211.0,16:05:00,2285.0,TEN,0.0,5.0,NYJ,SHOTGUN,-3.0,S,,1b,9; -; 2; 8; 2,NYJ 11 9; NYJ 20 fl; NYJ 86 2(2); NYJ 10 8(7); NYJ 81 2(6),,0.0,OH,NYJ 70,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(11:46) (Shotgun) J.McCown sacked at TEN 20 for -3 yards (J.Casey). Penalty on NYJ-D.Dozier, Offensive Holding, declined.",2285.0,-3.0,play_type_sack,NYJ,NYJ,6.0,16.0,TEN 21 > NYJ 81; TEN 25 > NYJ 11; TEN 26 > NYJ 10,3.0,NYJ 11,Robby Anderson,11.0,9.0,10.370000000000005,Go,0.0,TRADITIONAL,NYJ,13.0,17.0,TEN,10.0,,
0,0.0,1801.0,99.0,MAN,NYJ 41,Buster Skrine,41.0,6.0,NYJ,2.0,,-0.35093141800806604,00:48:00,12/02/2018,2018120211.0,16:05:00,4220.0,TEN,0.0,4.0,TEN,EMPTY,0.0,I,,1,4; 9; X; 6; 3,TEN 19 4i(15); TEN 33 9y; TEN 86 xd(5); TEN 84 6(8); TEN 13 43(15),,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:48) (Shotgun) M.Mariota pass incomplete short left [L.Williams].,4220.0,0.0,play_type_pass,TEN,TEN,19.0,22.0,NYJ 41 > TEN 84,4.0,TEN 84,Corey Davis,84.0,6.0,5.090000000000003,Hitch/Curl,0.0,TRADITIONAL,NYJ,13.0,11.0,NYJ,7.0,0.2,
0,0.0,3665.0,72.0,MAN,CIN 21,Darqueze Dennard,21.0,7.0,CIN,2.0,,1.3674851426118002,10:55:00,12/02/2018,2018120201.0,13:00:00,1195.0,CIN,0.0,5.0,DEN,SHOTGUN,14.0,C,,1b,2; H5; H4; 6; 4,DEN 14 2(2); DEN 28 h31(-2); DEN 32 h21(0); DEN 10 6(8); DEN 17 4(3),DEN 10,0.0,,,"4 DL, 2 LB, 5 DB","2 RB, 0 TE, 3 WR",(10:55) (Shotgun) C.Keenum pass short middle to E.Sanders to CIN 48 for 14 yards (D.Kirkpatrick) [S.Hubbard].,1195.0,14.0,play_type_pass,DEN,DEN,0.0,0.0,CIN 21 > DEN 10; CIN 22 > DEN 14; CIN 27 > DEN 17,2.0,DEN 10,Emmanuel Sanders,10.0,6.0,4.260000000000005,Hitch/Curl,1.0,TRADITIONAL,DEN,13.0,38.0,DEN,10.0,0.30000000000000004,1.1187939935484166
0,1.0,2252.0,,MAN,LAC 26,Casey Hayward,26.0,5.0,LAC,3.0,0.35999999999999943,1.40474591645546,,12/02/2018,2018120208.0,20:20:00,2077.0,PIT,1.0,,PIT,SHOTGUN,0.0,I,,1,9; X; 4; H5; 9,PIT 19 9; PIT 10 xd(3); PIT 89 4o(13); PIT 38 h5(-1); PIT 84 9o,PIT 19,0.0,DPI,LAC 43,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(:29) (Shotgun) B.Roethlisberger pass incomplete deep left to J.Smith-Schuster. PENALTY on LAC-M.Davis, Defensive Pass Interference, 17 yards, enforced at LAC 45 - No Play.",2077.0,17.0,play_type_unknown,PIT,PIT,,,LAC 20 > PIT 10; LAC 26 > PIT 84; LAC 43 > PIT 19,2.0,PIT 84,Antonio Brown,84.0,9.0,11.170000000000002,Go,0.0,,LAC,13.0,45.0,LAC,4.0,,
0,2.0,2252.0,,MAN,LAC 43,Michael Davis,43.0,5.0,LAC,3.0,0.720000000000006,1.40474591645546,,12/02/2018,2018120208.0,20:20:00,2077.0,PIT,1.0,,PIT,SHOTGUN,0.0,I,,1,9; X; 4; H5; 9,PIT 19 9; PIT 10 xd(3); PIT 89 4o(13); PIT 38 h5(-1); PIT 84 9o,PIT 19,0.0,DPI,LAC 43,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(:29) (Shotgun) B.Roethlisberger pass incomplete deep left to J.Smith-Schuster. PENALTY on LAC-M.Davis, Defensive Pass Interference, 17 yards, enforced at LAC 45 - No Play.",2077.0,17.0,play_type_unknown,PIT,PIT,,,LAC 20 > PIT 10; LAC 26 > PIT 84; LAC 43 > PIT 19,2.0,PIT 19,JuJu Smith-Schuster,19.0,9.0,6.099999999999994,Go,1.0,,LAC,13.0,45.0,LAC,4.0,,0.3001666203960718
0,0.0,2253.0,43.0,MAN,LAC 26,Casey Hayward,26.0,4.0,LAC,1.0,1.3699999999999974,0.87598318734339,06:58:00,12/02/2018,2018120208.0,20:20:00,3438.0,PIT,0.0,2.0,PIT,SHOTGUN,15.0,C,,1,-; 0; 9; -; 9,PIT 19 z; PIT 10 0u(-2); PIT 81 9s; PIT 30 fr; PIT 84 9bo(12),PIT 84,0.0,,,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(6:58) (No Huddle, Shotgun) B.Roethlisberger pass short right to A.Brown pushed ob at PIT 48 for 15 yards (C.Hayward).",3438.0,15.0,play_type_pass,PIT,PIT,23.0,30.0,LAC 26 > PIT 84,4.0,PIT 84,Antonio Brown,84.0,9.0,5.810000000000002,Go,1.0,TRADITIONAL,LAC,13.0,33.0,PIT,10.0,,1.075406899736095
0,0.0,2258.0,49.0,MAN,PIT 24,Coty Sensabaugh,24.0,5.0,PIT,1.0,,-0.259327344159781,02:00:00,12/02/2018,2018120208.0,20:20:00,1758.0,PIT,0.0,6.0,LAC,SHOTGUN,0.0,I,PIT 21,1b,6; 8; -; 9; 6,LAC 12 6(13); LAC 85 8(6); LAC 30 kr; LAC 13 9so; LAC 16 6(15),LAC 85,0.0,,,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:00) (Shotgun) P.Rivers pass incomplete short middle to A.Gates (S.Davis) [C.Heyward].,1758.0,0.0,play_type_pass,LAC,LAC,16.0,7.0,PIT 24 > LAC 12; PIT 27 > LAC 85; PIT 28 > LAC 13,2.0,LAC 12,Travis Benjamin,12.0,6.0,7.509999999999998,Hitch/Curl,0.0,TRADITIONAL,LAC,13.0,39.0,LAC,10.0,0.30000000000000004,
0,2.0,2258.0,49.0,MAN,PIT 28,Mike Hilton,28.0,5.0,PIT,1.0,0.6499999999999986,-0.259327344159781,02:00:00,12/02/2018,2018120208.0,20:20:00,1758.0,PIT,0.0,6.0,LAC,SHOTGUN,0.0,I,PIT 21,1b,6; 8; -; 9; 6,LAC 12 6(13); LAC 85 8(6); LAC 30 kr; LAC 13 9so; LAC 16 6(15),LAC 85,0.0,,,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:00) (Shotgun) P.Rivers pass incomplete short middle to A.Gates (S.Davis) [C.Heyward].,1758.0,0.0,play_type_pass,LAC,LAC,16.0,7.0,PIT 24 > LAC 12; PIT 27 > LAC 85; PIT 28 > LAC 13,2.0,LAC 13,Keenan Allen,13.0,9.0,6.460000000000001,Go,0.0,TRADITIONAL,LAC,13.0,39.0,LAC,10.0,,
0,0.0,3663.0,26.0,MAN,DEN 41,Isaac Yiadom,41.0,7.0,DEN,1.0,0.7099999999999937,1.28667873102953,13:44:00,12/02/2018,2018120201.0,13:00:00,1018.0,CIN,0.0,7.0,CIN,SHOTGUN,15.0,C,,1b,4; X; H5; -; 9,CIN 15 4(17); CIN 83 xo(9); CIN 28 flh5(0); CIN 87 k; CIN 18 9o,CIN 83,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR",(13:44) (Shotgun) J.Driskel pass short middle to T.Boyd to CIN 31 for 15 yards (J.Simmons).,1018.0,15.0,play_type_pass,CIN,CIN,0.0,0.0,DEN 41 > CIN 18,2.0,CIN 18,A.J. Green,18.0,9.0,7.450000000000003,Go,0.0,TRADITIONAL,DEN,13.0,16.0,CIN,10.0,,
0,2.0,595.0,39.0,MAN,PHI 32,Rasul Douglas,32.0,5.0,PHI,2.0,1.9200000000000017,-0.294878672373922,00:33:00,12/03/2018,2018120300.0,20:15:00,2024.0,PHI,0.0,4.0,WAS,SHOTGUN,0.0,I,,1,9; 3; H7; 3; 9,WAS 18 9; WAS 80 3o(6); WAS 25 h76(1); WAS 86 3o(9); WAS 13 9o,WAS 18,0.0,,,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR",(:33) (Shotgun) M.Sanchez pass incomplete deep left to J.Doctson.,2024.0,0.0,play_type_pass,WAS,WAS,14.0,10.0,PHI 22 > WAS 13; PHI 27 > WAS 86; PHI 32 > WAS 18; PHI 34 > WAS 80,2.0,WAS 18,Josh Doctson,18.0,9.0,10.079999999999998,Go,1.0,TRADITIONAL,WAS,13.0,29.0,PHI,5.0,,2.04658251727117
0,0.0,2279.0,40.0,MAN,LAC 20,Desmond King,20.0,5.0,LAC,3.0,0.28999999999999915,-0.976300092824919,02:49:00,12/02/2018,2018120208.0,20:20:00,1635.0,PIT,0.0,4.0,PIT,SHOTGUN,0.0,I,LAC 33,B,9; 6; H5; 9; 2,PIT 84 9o; PIT 89 6i(10); PIT 30 h5(1); PIT 10 9si; PIT 19 2(1),PIT 89,0.0,,,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:49) (Shotgun) B.Roethlisberger pass incomplete short middle to V.McDonald (D.James).,1635.0,0.0,play_type_pass,PIT,PIT,13.0,7.0,LAC 20 > PIT 10; LAC 26 > PIT 84; LAC 43 > PIT 19,2.0,PIT 10,Ryan Switzer,10.0,9.0,4.689999999999998,Go,0.0,TRADITIONAL,LAC,13.0,30.0,LAC,6.0,,
0,1.0,2279.0,40.0,MAN,LAC 26,Casey Hayward,26.0,5.0,LAC,3.0,0.5999999999999979,-0.976300092824919,02:49:00,12/02/2018,2018120208.0,20:20:00,1635.0,PIT,0.0,4.0,PIT,SHOTGUN,0.0,I,LAC 33,B,9; 6; H5; 9; 2,PIT 84 9o; PIT 89 6i(10); PIT 30 h5(1); PIT 10 9si; PIT 19 2(1),PIT 89,0.0,,,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:49) (Shotgun) B.Roethlisberger pass incomplete short middle to V.McDonald (D.James).,1635.0,0.0,play_type_pass,PIT,PIT,13.0,7.0,LAC 20 > PIT 10; LAC 26 > PIT 84; LAC 43 > PIT 19,2.0,PIT 84,Antonio Brown,84.0,9.0,7.890000000000001,Go,0.0,TRADITIONAL,LAC,13.0,30.0,LAC,6.0,,
0,2.0,2280.0,58.0,MAN,LAC 43,Michael Davis,43.0,5.0,LAC,3.0,,-0.849116085513577,06:15:00,12/02/2018,2018120208.0,20:20:00,3514.0,PIT,0.0,4.0,PIT,SHOTGUN,9.0,C,,2M,5; 4; X; H4; 7,PIT 19 5o(12); PIT 10 4(13)/; PIT 89 xo(9); PIT 30 krh4(-1); PIT 84 7i(12),PIT 19,0.0,,,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(6:15) (No Huddle, Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to LAC 43 for 9 yards (M.Davis). Official measurement. Pittsburgh challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",3514.0,9.0,play_type_pass,PIT,PIT,23.0,30.0,LAC 20 > PIT 10; LAC 26 > PIT 84; LAC 43 > PIT 19,4.0,PIT 19,JuJu Smith-Schuster,19.0,5.0,8.909999999999997,Comeback,1.0,SCRAMBLE,LAC,13.0,48.0,PIT,10.0,0.30000000000000004,2.1927152117865103
