"","gameId","gsis_play_id","poss_team_fixed","offense","defense","coverage_type","pass_coverage","pass_pattern_by_player","pass_pattern_basic","pass_breakup","pass_receiver_target","press_players","playId","playDescription","quarter","down","yardsToGo","possessionTeam","playType","yardlineSide","yardlineNumber","offenseFormation","personnelO","defendersInTheBox","numberOfPassRushers","personnelD","typeDropback","preSnapVisitorScore","preSnapHomeScore","gameClock","absoluteYardlineNumber","penaltyCodes","penaltyJerseyNumbers","passResult","offensePlayResult","playResult","epa","isDefensivePI","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","week"
"4132",2018123011,919,"IND","IND","TEN","MAN","1","IND 13 6(5); IND 15 9y; IND 85 26(5); IND 14 xj(-4); IND 21 2(2)","6; 9; 6; X; 2",NA,"IND 21","TEN 36 > IND 15",919,"(13:34) (Shotgun) A.Luck pass short right to N.Hines to TEN 35 for 6 yards (J.Brown).",2,4,2,"IND","play_type_pass","TEN",41,"EMPTY","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",7,0,"13:34:00",51,"","","C",6,6,3.04154869387949,FALSE,"12/30/2018","20:20:00","TEN","IND",17
"4133",2018123011,2371,"IND","IND","TEN","MAN","2M","IND 85 6(13); IND 13 6(13); IND 25 h31(-2); IND 80 c1; IND 15 6(12)","6; 6; H5; 3; 6","TEN 21","IND 13","TEN 25 > IND 15; TEN 36 > IND 80; TEN 55 > IND 85",2371,"(11:23) (Shotgun) A.Luck pass incomplete short middle to T.Hilton (M.Butler). PENALTY on TEN-M.Butler, Defensive Pass Interference, 13 yards, enforced at TEN 43 - No Play.",3,3,18,"IND","play_type_unknown","TEN",43,"SHOTGUN","1 RB, 1 TE, 3 WR",5,NA,"1 DL, 5 LB, 5 DB","",NA,NA,"",NA,"DPI","TEN 21","I",0,13,1.89031109681751,TRUE,"12/30/2018","20:20:00","TEN","IND",17
"4134",2018120207,3783,"NYG","NYG","CHI","MAN","0b","NYG 18 xl(7); NYG 22 frh21(1); NYG 39 kl; NYG 85 k; NYG 82 7(3)","X; H4; -; -; 7",NA,"NYG 82","CHI 20 > NYG 18",3783,"(5:27) E.Manning pass short right to S.Simonson to CHI 47 for 15 yards (P.Amukamara).",4,3,1,"NYG","play_type_pass","NYG",38,"I_FORM","2 RB, 2 TE, 1 WR",9,7,"5 DL, 2 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",17,24,"05:27:00",48,"","","C",15,15,2.12773868557702,FALSE,"12/02/2018","13:00:00","NYG","CHI",13
"4135",2018110500,1892,"DAL","DAL","TEN","MAN","1D","DAL 17 9; DAL 11 xd(2); DAL 89 4i(11); DAL 21 ch21(1); DAL 13 9","9; X; 4; H4; 9",NA,NA,"TEN 24 > DAL 89; TEN 25 > DAL 13",1892,"(:53) (No Huddle, Shotgun) D.Prescott pass incomplete short right. Pass thrown outside the tackle box out of bounds.",2,1,10,"DAL","play_type_pass","TEN",23,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",14,7,"00:53:00",33,"","","I",0,0,-0.178703341799163,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4136",2018111107,653,"WAS","WAS","TB","MAN","1","WAS 83 8si(21); WAS 87 krxu(-3); WAS 26 fl; WAS 85 k; WAS 86 4(14)","8; X; -; -; 4",NA,"WAS 86","TB 33 > WAS 83",653,"(3:01) A.Smith pass deep left to J.Reed to TB 42 for 24 yards (B.Grimes).",1,1,10,"WAS","play_type_pass","WAS",34,"SINGLEBACK","1 RB, 3 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,0,"03:01:00",76,"","","C",24,24,1.52828793184233,FALSE,"11/11/2018","13:00:00","TB","WAS",10
"4137",2018111107,736,"WAS","WAS","TB","MAN","1","WAS 85 xd(2); WAS 87 7(12); WAS 46 krh5(2); WAS 17 4i(12); WAS 18 8(12)","X; 7; H5; 4; 8",NA,"WAS 87","TB 35 > WAS 17",736,"(1:00) (Shotgun) A.Smith pass incomplete deep left to J.Sprinkle.",1,2,11,"WAS","play_type_pass","TB",27,"SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,"01:00:00",37,"","","I",0,0,-0.512630425625556,FALSE,"11/11/2018","13:00:00","TB","WAS",10
"4138",2018120207,2994,"CHI","CHI","NYG","MAN","1b","CHI 18 6(7); CHI 24 kr; CHI 87 k; CHI 17 6(7); CHI 12 6o(5)","6; -; -; 6; 6",NA,"CHI 18","NYG 23 > CHI 12; NYG 34 > CHI 17",2994,"(3:26) (Shotgun) C.Daniel pass incomplete short left to T.Gabriel.",3,2,6,"CHI","play_type_pass","CHI",29,"SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB","TRADITIONAL",14,24,"03:26:00",39,"","","I",0,0,-0.927943594992524,FALSE,"12/02/2018","13:00:00","NYG","CHI",13
"4139",2018121300,445,"LAC","LAC","KC","MAN","1","LAC 13 4i(14); LAC 88 k; LAC 32 frh21(-5); LAC 85 7(9); LAC 16 7i(18)","4; -; H4; 7; 7",NA,"LAC 85","KC 20 > LAC 13; KC 22 > LAC 16",445,"(8:22) P.Rivers pass short right to A.Gates to KC 45 for 22 yards (R.Parker).",1,2,7,"LAC","play_type_pass","LAC",33,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,7,"08:22:00",77,"","","C",22,22,1.94333306818032,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4140",2018121300,2847,"LAC","LAC","KC","MAN","2M","LAC 12 9o; LAC 16 8o(12); LAC 32 h5(1); LAC 85 8o(9); LAC 81 9o","9; 8; H5; 8; 9",NA,"LAC 12","KC 20 > LAC 12; KC 22 > LAC 81; KC 23 > LAC 16; KC 49 > LAC 85",2847,"(1:24) (Shotgun) P.Rivers pass incomplete deep left to T.Benjamin.",3,3,10,"LAC","play_type_pass","LAC",34,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB","TRADITIONAL",14,21,"01:24:00",76,"","","I",0,0,-1.69707476161831,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4141",2018121300,1063,"LAC","LAC","KC","MAN","1","LAC 38 6(6); LAC 85 8(9); LAC 88 63(4); LAC 13 7(10); LAC 16 0(0)","6; 8; 3; 7; 0",NA,NA,"KC 22 > LAC 16",1063,"(12:19) (Shotgun) P.Rivers sacked at KC 21 for -8 yards (C.Jones).",2,1,10,"LAC","play_type_sack","KC",13,"EMPTY","1 RB, 2 TE, 2 WR",6,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",0,14,"12:19:00",97,"","","S",-8,-8,-0.75611397097785,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4142",2018121300,1158,"LAC","LAC","KC","MAN","1D","LAC 81 4(5); LAC 13 7(9); LAC 16 xl(7); LAC 32 h2(-8); LAC 85 6i(3)","4; 7; X; H2; 6",NA,"LAC 13","KC 20 > LAC 81; KC 22 > LAC 16; KC 38 > LAC 85",1158,"(10:37) (Shotgun) P.Rivers pass incomplete short left to K.Allen. PENALTY on KC-K.Fuller, Defensive Holding, 4 yards, enforced at KC 8 - No Play.",2,1,8,"LAC","play_type_unknown","KC",8,"SHOTGUN","1 RB, 1 TE, 3 WR",6,NA,"3 DL, 3 LB, 5 DB","",NA,NA,"",NA,"DH","KC 23","I",0,4,0.272655984269909,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4143",2018121300,1418,"LAC","LAC","KC","MAN","1","LAC 81 xd(5); LAC 16 xo(10); LAC 38 flh31(0); LAC 88 xd(2); LAC 12 9","X; X; H5; X; 9",NA,"LAC 88","KC 55 > LAC 16",1418,"(7:20) P.Rivers pass incomplete short left to V.Green.",2,1,10,"LAC","play_type_pass","LAC",19,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,14,"07:20:00",29,"","","I",0,0,-0.492106595617321,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4144",2018121300,3603,"LAC","LAC","KC","MAN","2M","LAC 81 9o; LAC 85 21(3); LAC 32 ch6(-2); LAC 16 6o(5); LAC 12 9o","9; 3; H6; 6; 9",NA,"LAC 85","KC 20 > LAC 81; KC 22 > LAC 12; KC 23 > LAC 16; KC 44 > LAC 85",3603,"(7:03) (Shotgun) P.Rivers pass short left to A.Gates to KC 39 for 14 yards (K.Fuller; A.Hitchens).",4,3,2,"LAC","play_type_pass","LAC",47,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",14,28,"07:03:00",57,"","","C",14,14,2.11042863499832,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4145",2018121300,1779,"LAC","LAC","KC","MAN","1","LAC 81 8(10); LAC 85 6(6); LAC 38 h21(-3); LAC 16 7o(11); LAC 12 36(6)","8; 6; H4; 7; 3",NA,NA,"KC 22 > LAC 16",1779,"(:57) (Shotgun) P.Rivers pass incomplete short middle to M.Williams [D.Ford].",2,1,10,"LAC","play_type_pass","KC",11,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,14,"00:57:00",99,"","","I",0,0,-0.153747944134703,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4146",2018121300,1801,"LAC","LAC","KC","MAN","1","LAC 85 8(9); LAC 38 h72(2); LAC 12 1; LAC 81 26(4); LAC 16 7(10)","8; H7; 3; 6; 7",NA,"LAC 16","KC 22 > LAC 81",1801,"(:54) (Shotgun) P.Rivers pass deep right intended for Ty.Williams INTERCEPTED by K.Fuller at KC -9. Touchback.",2,2,10,"LAC","play_type_pass","KC",11,"SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,14,"00:54:00",99,"","","IN",0,0,-4.85618303691156,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4147",2018121300,4097,"LAC","LAC","KC","MAN","1b","LAC 16 2(5); LAC 32 h31(-2); LAC 85 63(3); LAC 12 1; LAC 81 8(9)","2; H5; 3; 3; 8",NA,"LAC 16","KC 20 > LAC 16; KC 49 > LAC 85",4097,"(2:03) (Shotgun) P.Rivers pass incomplete short left to Ty.Williams.",4,1,10,"LAC","play_type_pass","KC",39,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"3 DL, 2 LB, 6 DB","TRADITIONAL",21,28,"02:03:00",71,"","","I",0,0,-0.236278443080097,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4148",2018121300,390,"LAC","LAC","KC","MAN","1b","LAC 81 9; LAC 32 frkr; LAC 88 k; LAC 13 3i(10); LAC 16 xo(9)","9; -; -; 3; X",NA,NA,"KC 22 > LAC 13",390,"(9:09) P.Rivers pass incomplete short right to K.Allen. PENALTY on KC-O.Scandrick, Defensive Holding, 5 yards, enforced at LAC 25 - No Play.",1,1,10,"LAC","play_type_unknown","LAC",25,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,NA,"3 DL, 3 LB, 5 DB","",NA,NA,"",NA,"DH","KC 22","I",0,5,0.359300909110655,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4149",2018121300,1213,"LAC","LAC","KC","MAN","0b","LAC 16 2(1); LAC 81 3(7); LAC 32 kl; LAC 85 k; LAC 12 99","2; 3; -; -; 9",NA,"LAC 81","KC 20 > LAC 16; KC 22 > LAC 12; KC 23 > LAC 81",1213,"(9:50) (Shotgun) P.Rivers pass short left to M.Williams for 3 yards, TOUCHDOWN.",2,2,3,"LAC","play_type_pass","KC",3,"SHOTGUN","1 RB, 1 TE, 3 WR",7,8,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,14,"09:50:00",107,"","","C",3,3,1.51659557684245,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4150",2018121300,1695,"LAC","LAC","KC","MAN","1","LAC 81 0(-2); LAC 12 xj(-4); LAC 32 r; LAC 88 r; LAC 85 r","0; X; -; -; -",NA,"LAC 81","KC 20 > LAC 81",1695,"(1:14) P.Rivers pass short left to M.Williams to KC 24 for 3 yards (D.O'Daniel, A.Hitchens) [C.Jones].",2,2,15,"LAC","play_type_pass","KC",27,"SINGLEBACK","1 RB, 2 TE, 2 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,14,"01:14:00",83,"","","C",3,3,-0.16615286157438,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4151",2018121300,1737,"LAC","LAC","KC","MAN","1","LAC 81 6o(11); LAC 32 ch31(-1); LAC 85 c1; LAC 16 4(11); LAC 12 8o(14)","6; H5; 3; 4; 8",NA,"LAC 81","KC 20 > LAC 81; KC 22 > LAC 12; KC 23 > LAC 16; KC 49 > LAC 85",1737,"(1:07) (Shotgun) P.Rivers pass short left to M.Williams to KC 11 for 13 yards (S.Nelson; R.Parker).",2,3,12,"LAC","play_type_pass","KC",24,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB","TRADITIONAL",7,14,"01:07:00",86,"","","C",13,13,1.24613388226555,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4152",2018121300,2319,"LAC","LAC","KC","MAN","1b","LAC 16 4(11); LAC 88 6(4); LAC 32 0u(-7); LAC 11 3(13); LAC 81 9","4; 6; 0; 3; 9",NA,"LAC 16","KC 23 > LAC 11",2319,"(10:52) (Shotgun) P.Rivers pass short middle to Ty.Williams to LAC 43 for 17 yards (S.Nelson).",3,2,8,"LAC","play_type_pass","LAC",26,"PISTOL","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,21,"10:52:00",84,"","","C",17,17,1.6479489108045,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4153",2018121300,2388,"LAC","LAC","KC","MAN","1","LAC 12 6o(9); LAC 16 6(6); LAC 32 klh7(0); LAC 85 3(2); LAC 81 6o(6)","6; 6; H7; 3; 6",NA,"LAC 81","KC 20 > LAC 12; KC 22 > LAC 81; KC 23 > LAC 16; KC 44 > LAC 85",2388,"(8:47) (Shotgun) P.Rivers pass short right to M.Williams to KC 46 for 4 yards (O.Scandrick).",3,3,3,"LAC","play_type_pass","",50,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,21,"08:47:00",60,"","","C",4,4,1.61561191458036,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4154",2018121300,2435,"LAC","LAC","KC","MAN","1","LAC 16 xo(13); LAC 32 cflh31(-1); LAC 88 3(3); LAC 12 xj(-4); LAC 81 8(20)","X; H5; 3; X; 8",NA,"LAC 88","KC 20 > LAC 16",2435,"(7:29) P.Rivers pass short right to V.Green pushed ob at KC 37 for 3 yards (R.Parker).",3,2,4,"LAC","play_type_pass","KC",40,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,21,"07:29:00",50,"","","C",3,3,-0.47064086660219,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4155",2018121300,4161,"LAC","LAC","KC","MAN","2M","LAC 16 21(3); LAC 32 h2(-7); LAC 81 2(3); LAC 85 8(7); LAC 12 5o(16)","3; H2; 2; 8; 5","KC 20","LAC 16","KC 20 > LAC 16; KC 22 > LAC 12; KC 23 > LAC 81; KC 49 > LAC 85",4161,"(1:18) (Shotgun) P.Rivers pass incomplete short left to Ty.Williams (S.Nelson).",4,3,7,"LAC","play_type_pass","KC",36,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"3 DL, 2 LB, 6 DB","TRADITIONAL",21,28,"01:18:00",74,"","","I",0,0,-0.788644755518776,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4156",2018121300,3628,"LAC","LAC","KC","MAN","2M","LAC 81 9o; LAC 11 8o(11); LAC 32 h4(1); LAC 85 8o(8); LAC 12 9o","9; 8; H4; 8; 9",NA,"LAC 32","KC 20 > LAC 81; KC 22 > LAC 12; KC 23 > LAC 11; KC 44 > LAC 85",3628,"(6:28) (Shotgun) P.Rivers pass short right to J.Jackson to KC 23 for 16 yards (A.Hitchens).",4,1,10,"LAC","play_type_pass","KC",39,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",14,28,"06:28:00",71,"","","C",16,16,0.900775562694767,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4157",2018121300,3550,"LAC","LAC","KC","MAN","1b","LAC 16 4(10); LAC 85 6(5); LAC 32 0u(-6); LAC 12 6(7); LAC 81 8(13)","4; 6; 0; 6; 8",NA,NA,"KC 20 > LAC 16",3550,"(7:47) (Shotgun) P.Rivers pass incomplete short left to A.Gates (C.Jones).",4,1,10,"LAC","play_type_pass","LAC",39,"EMPTY","1 RB, 1 TE, 3 WR",4,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",14,28,"07:47:00",49,"","","I",0,0,-0.457438570199826,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4158",2018121300,4072,"LAC","LAC","KC","MAN","2M","LAC 81 2(5); LAC 12 8s(15); LAC 16 7(10); LAC 32 ch26(-3)/; LAC 85 4i(9)","2; 8; 7; H2; 4",NA,"LAC 12","KC 20 > LAC 81; KC 49 > LAC 85",4072,"(2:33) (Shotgun) P.Rivers pass deep middle to T.Benjamin to KC 39 for 31 yards (E.Murray).",4,1,20,"LAC","play_type_pass","LAC",30,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"3 DL, 2 LB, 6 DB","TRADITIONAL",21,28,"02:33:00",40,"","","C",31,31,1.35006058955969,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4159",2018121300,4183,"LAC","LAC","KC","MAN","2M","LAC 81 9o; LAC 85 8o(7); LAC 32 h4(0); LAC 12 8s(11); LAC 16 9o","9; 8; H4; 8; 9",NA,"LAC 12","KC 20 > LAC 81; KC 22 > LAC 16; KC 23 > LAC 12; KC 49 > LAC 85",4183,"(1:11) (Shotgun) P.Rivers pass deep right to T.Benjamin to KC 10 for 26 yards (E.Murray).",4,4,7,"LAC","play_type_pass","KC",36,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB","TRADITIONAL",21,28,"01:11:00",74,"","","C",26,26,2.68347081377138,FALSE,"12/13/2018","20:20:00","KC","LAC",15
"4160",2018110500,72,"DAL","DAL","TEN","MAN","1","DAL 19 2(4); DAL 21 fr; DAL 86 r; DAL 11 r; DAL 13 r","2; -; -; -; -",NA,"DAL 19","TEN 26 > DAL 11",72,"(14:22) (Shotgun) D.Prescott pass short left to A.Cooper pushed ob at DAL 46 for 11 yards (J.Brown; M.Butler).",1,1,10,"DAL","play_type_pass","DAL",35,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,0,"14:22:00",45,"","","C",11,11,0.69259089876666,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4161",2018110500,1018,"TEN","TEN","DAL","MAN","1b","TEN 86 c4(9); TEN 33 klh56(-1); TEN 84 293(16); TEN 19 xd(2); TEN 17 4i(6)","4; H5; 3; X; 4",NA,"TEN 84","DAL 24 > TEN 17; DAL 30 > TEN 19",1018,"(:43) (Shotgun) M.Mariota pass deep right to C.Davis to DAL 45 for 17 yards (B.Jones).",1,3,9,"TEN","play_type_pass","TEN",38,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,7,"00:43:00",72,"","","C",17,17,2.54580604823296,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4162",2018110500,3595,"DAL","DAL","TEN","MAN","2M","DAL 17 3o(12); DAL 21 klh5(3); DAL 80 k; DAL 11 9s; DAL 19 4(15)","3; H5; -; 9; 4",NA,"DAL 19","TEN 21 > DAL 17; TEN 26 > DAL 11",3595,"(3:42) (No Huddle, Shotgun) D.Prescott pass short middle to A.Cooper to TEN 45 for 19 yards (A.Jackson).",4,3,10,"DAL","play_type_pass","DAL",36,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",28,14,"03:42:00",74,"","","C",19,19,2.06991965294768,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4163",2018110500,3690,"DAL","DAL","TEN","MAN","1","DAL 13 9o; DAL 11 2(4); DAL 21 klh4(1); DAL 89 3(5); DAL 19 7i(18)","9; 2; H4; 3; 7",NA,"DAL 89","TEN 21 > DAL 13; TEN 25 > DAL 19; TEN 26 > DAL 11",3690,"(2:25) (No Huddle, Shotgun) D.Prescott pass short right to B.Jarwin pushed ob at TEN 19 for 5 yards (K.Byard).",4,1,10,"DAL","play_type_pass","TEN",24,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",28,14,"02:25:00",34,"","","C",5,5,0.134578539545243,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4164",2018110500,3801,"DAL","DAL","TEN","MAN","1","DAL 80 9o; DAL 21 klh3(-10); DAL 13 7i(14); DAL 11 4(7); DAL 19 4(7)","9; H3; 7; 4; 4",NA,NA,"TEN 21 > DAL 13; TEN 24 > DAL 80",3801,"(1:52) (Shotgun) D.Prescott pass incomplete short left to E.Elliott.",4,2,10,"DAL","play_type_pass","TEN",13,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"1 DL, 5 LB, 5 DB","TRADITIONAL",28,14,"01:52:00",23,"","","I",0,0,-0.371356534047311,FALSE,"11/05/2018","20:15:00","DAL","TEN",9
"4165",2018111106,51,"BUF","BUF","NYJ","MAN","1b","BUF 13 9o; BUF 25 frkr; BUF 74 k; BUF 82 k; BUF 16 9","9; -; -; -; 9",NA,"BUF 16","NYJ 21 > BUF 13",51,"(15:00) J.Sirles reported in as eligible.  M.Barkley pass deep right to R.Foster ran ob at NYJ 28 for 47 yards.",1,1,10,"BUF","play_type_pass","BUF",25,"SINGLEBACK","6 OL, 1 RB, 1 TE, 2 WR",7,7,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,0,"15:00:00",85,"","","C",47,47,2.83091070741928,FALSE,"11/11/2018","13:00:00","NYJ","BUF",10
"4166",2018111106,179,"NYJ","NYJ","BUF","MAN","1","NYJ 20 z; NYJ 81 0(-2); NYJ 10 z; NYJ 82 1z; NYJ 25 0(-2)","-; 0; -; 3; 0",NA,NA,"BUF 23 > NYJ 25; BUF 24 > NYJ 10; BUF 27 > NYJ 82",179,"(12:57) (Shotgun) J.McCown pass incomplete short left to Q.Enunwa (J.Hughes).",1,3,6,"NYJ","play_type_pass","NYJ",29,"EMPTY","2 RB, 0 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",7,0,"12:57:00",39,"","","I",0,0,-1.67410165260534,FALSE,"11/11/2018","13:00:00","NYJ","BUF",10
"4167",2018120906,883,"NE","NE","MIA","MAN","0b","NE 11 21(3); NE 28 frkr; NE 87 k; NE 15 xo(8); NE 10 2(0)","3; -; -; X; 2",NA,"NE 11","MIA 22 > NE 87; MIA 28 > NE 15; MIA 29 > NE 10; MIA 31 > NE 11",883,"(14:19) T.Brady pass short left to J.Edelman for 2 yards, TOUCHDOWN.",2,3,2,"NE","play_type_pass","MIA",2,"SINGLEBACK","1 RB, 1 TE, 3 WR",8,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",6,7,"14:19:00",108,"","","C",2,2,1.74136494446868,FALSE,"12/09/2018","13:00:00","MIA","NE",14
"4168",2018111106,3070,"BUF","BUF","NYJ","MAN","1b","BUF 13 9; BUF 11 3(2); BUF 25 kr; BUF 80 3(5); BUF 10 19(2)","9; 3; -; 3; 9",NA,NA,"NYJ 21 > BUF 13; NYJ 22 > BUF 10; NYJ 41 > BUF 11",3070,"(13:21) M.Barkley sacked at BUF 41 for -8 yards (sack split by J.Adams and J.Jenkins).",4,3,1,"BUF","play_type_sack","BUF",49,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",38,10,"13:21:00",61,"","","S",-8,-8,-2.26054693457049,FALSE,"11/11/2018","13:00:00","NYJ","BUF",10
"4169",2018120906,470,"MIA","MIA","NE","MAN","0b","MIA 86 xo(11); MIA 83 k; MIA 32 kr; MIA 10 3(5); MIA 11 7i(9)","X; -; -; 3; 7",NA,"MIA 10","NE 24 > MIA 11",470,"(5:37) (Shotgun) R.Tannehill pass short right to K.Stills for 7 yards, TOUCHDOWN.",1,1,7,"MIA","play_type_pass","NE",7,"SHOTGUN","1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",6,0,"05:37:00",103,"","","C",7,7,1.62740978975816,FALSE,"12/09/2018","13:00:00","MIA","NE",14
"4170",2018120906,1684,"MIA","MIA","NE","MAN","1b","MIA 80 xd(3); MIA 32 h3(-5); MIA 10 4(11); MIA 11 6i(11); MIA 86 6o(12)","X; H3; 4; 6; 6",NA,NA,"NE 23 > MIA 86; NE 24 > MIA 11; NE 27 > MIA 10; NE 30 > MIA 80",1684,"(2:23) (Shotgun) R.Tannehill sacked at MIA 23 for -8 yards (sack split by J.Jones and K.Van Noy).",2,3,4,"MIA","play_type_sack","MIA",31,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"2 DL, 2 LB, 7 DB","SCRAMBLE_ROLLOUT_LEFT",27,21,"02:23:00",79,"","","S",-8,-8,-1.19086899042437,FALSE,"12/09/2018","13:00:00","MIA","NE",14
"4171",2018120906,2152,"NE","NE","MIA","MAN","0b","NE 10 2(2); NE 15 2(4); NE 11 2(4); NE 28 h21(0); NE 87 6(3)","2; 2; 2; H4; 6",NA,NA,"MIA 24 > NE 87; MIA 28 > NE 15; MIA 29 > NE 10",2152,"(:21) (Shotgun) T.Brady pass incomplete short right.",2,1,2,"NE","play_type_pass","MIA",2,"SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",27,21,"00:21:00",108,"","","I",0,0,-0.159449852451543,FALSE,"12/09/2018","13:00:00","MIA","NE",14
"4172",2018120906,3627,"MIA","MIA","NE","MAN","1b","MIA 80 4(16); MIA 10 4(14); MIA 83 k; MIA 21 frh4(3); MIA 11 9si","4; 4; -; H4; 9",NA,"MIA 10","NE 23 > MIA 80; NE 24 > MIA 11",3627,"(6:40) R.Tannehill pass short right to K.Stills to MIA 34 for 12 yards (D.McCourty).",4,1,10,"MIA","play_type_pass","MIA",22,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,6,"4 DL, 3 LB, 4 DB","TRADITIONAL",30,28,"06:40:00",88,"","","C",12,12,0.76265943044643,FALSE,"12/09/2018","13:00:00","MIA","NE",14
"4173",2018111104,1195,"IND","IND","JAX","MAN","0b","IND 13 26(4); IND 15 8(9); IND 14 xd(4); IND 21 h21(1); IND 85 7(6)","6; 8; X; H4; 7",NA,"IND 85","JAX 50 > IND 85",1195,"(9:24) (Shotgun) A.Luck pass short right to E.Ebron for 12 yards, TOUCHDOWN.",2,3,10,"IND","play_type_pass","JAX",12,"SHOTGUN","1 RB, 1 TE, 3 WR",5,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",7,14,"09:24:00",22,"","","C",12,12,2.55281780410581,FALSE,"11/11/2018","13:00:00","IND","JAX",10
